,month,location,HPI_NSA,HPI_SA,CPI,FMHPI_NSA,FMHPI_SA,federal_funds_rate,unemployment_rate,mortgage_rate_15,mortgage_rate_30,AWI,awi_annual_change
3467,2019-11-01,USA,275.19,274.75,191.09,274.98,274.73,1.55,3.6,3.1574999999999998,3.6950000000000003,54099.99,0.0375
3468,2019-11-01,West North Central,272.14,272.04,191.09,274.98,274.73,1.55,3.6,3.1574999999999998,3.6950000000000003,54099.99,0.0375
3469,2019-11-01,West South Central,286.34,286.35,191.09,274.98,274.73,1.55,3.6,3.1574999999999998,3.6950000000000003,54099.99,0.0375
3470,2019-12-01,East North Central,226.44,228.54,190.92,275.36,276.38,1.55,3.6,3.1775,3.72,54099.99,0.0375
3471,2019-12-01,East South Central,254.68,254.9,190.92,275.36,276.38,1.55,3.6,3.1775,3.72,54099.99,0.0375
3472,2019-12-01,Middle Atlantic,245.07,245.87,190.92,275.36,276.38,1.55,3.6,3.1775,3.72,54099.99,0.0375
3473,2019-12-01,Mountain,381.83,384.71,190.92,275.36,276.38,1.55,3.6,3.1775,3.72,54099.99,0.0375
3474,2019-12-01,New England,259.27,260.24,190.92,275.36,276.38,1.55,3.6,3.1775,3.72,54099.99,0.0375
3475,2019-12-01,Pacific,319.35,322.51,190.92,275.36,276.38,1.55,3.6,3.1775,3.72,54099.99,0.0375
3476,2019-12-01,South Atlantic,280.49,280.76,190.92,275.36,276.38,1.55,3.6,3.1775,3.72,54099.99,0.0375
3477,2019-12-01,USA,275.78,277.05,190.92,275.36,276.38,1.55,3.6,3.1775,3.72,54099.99,0.0375
3478,2019-12-01,West North Central,273.36,275.25,190.92,275.36,276.38,1.55,3.6,3.1775,3.72,54099.99,0.0375
3479,2019-12-01,West South Central,287.68,288.99,190.92,275.36,276.38,1.55,3.6,3.1775,3.72,54099.99,0.0375
3480,2020-01-01,East North Central,226.53,230.01,191.66,276.61,278.11,1.55,3.6,3.072,3.624,55628.6,0.0283
3481,2020-01-01,East South Central,255.56,256.38,191.66,276.61,278.11,1.55,3.6,3.072,3.624,55628.6,0.0283
3482,2020-01-01,Middle Atlantic,245.23,246.26,191.66,276.61,278.11,1.55,3.6,3.072,3.624,55628.6,0.0283
3483,2020-01-01,Mountain,384.05,387.86,191.66,276.61,278.11,1.55,3.6,3.072,3.624,55628.6,0.0283
3484,2020-01-01,New England,260.8,262.5,191.66,276.61,278.11,1.55,3.6,3.072,3.624,55628.6,0.0283
3485,2020-01-01,Pacific,321.45,324.56,191.66,276.61,278.11,1.55,3.6,3.072,3.624,55628.6,0.0283
3486,2020-01-01,South Atlantic,282.51,283.89,191.66,276.61,278.11,1.55,3.6,3.072,3.624,55628.6,0.0283
3487,2020-01-01,USA,276.68,278.76,191.66,276.61,278.11,1.55,3.6,3.072,3.624,55628.6,0.0283
3488,2020-01-01,West North Central,271.76,274.82,191.66,276.61,278.11,1.55,3.6,3.072,3.624,55628.6,0.0283
3489,2020-01-01,West South Central,288.33,290.15,191.66,276.61,278.11,1.55,3.6,3.072,3.624,55628.6,0.0283
3490,2020-02-01,East North Central,229.98,231.57,192.18,279.04,279.61,1.58,3.5,2.97,3.4650000000000003,55628.6,0.0283
3491,2020-02-01,East South Central,258.24,258.14,192.18,279.04,279.61,1.58,3.5,2.97,3.4650000000000003,55628.6,0.0283
3492,2020-02-01,Middle Atlantic,247.12,248.67,192.18,279.04,279.61,1.58,3.5,2.97,3.4650000000000003,55628.6,0.0283
3493,2020-02-01,Mountain,389.54,390.23,192.18,279.04,279.61,1.58,3.5,2.97,3.4650000000000003,55628.6,0.0283
3494,2020-02-01,New England,262.11,264.27,192.18,279.04,279.61,1.58,3.5,2.97,3.4650000000000003,55628.6,0.0283
3495,2020-02-01,Pacific,325.78,326.25,192.18,279.04,279.61,1.58,3.5,2.97,3.4650000000000003,55628.6,0.0283
3496,2020-02-01,South Atlantic,286.82,286.07,192.18,279.04,279.61,1.58,3.5,2.97,3.4650000000000003,55628.6,0.0283
3497,2020-02-01,USA,280.11,280.64,192.18,279.04,279.61,1.58,3.5,2.97,3.4650000000000003,55628.6,0.0283
3498,2020-02-01,West North Central,276.19,277.73,192.18,279.04,279.61,1.58,3.5,2.97,3.4650000000000003,55628.6,0.0283
3499,2020-02-01,West South Central,290.31,290.89,192.18,279.04,279.61,1.58,3.5,2.97,3.4650000000000003,55628.6,0.0283
3500,2020-03-01,East North Central,233.49,232.65,191.76,281.86,280.49,0.65,4.4,2.885,3.45,55628.6,0.0283
3501,2020-03-01,East South Central,260.58,259.19,191.76,281.86,280.49,0.65,4.4,2.885,3.45,55628.6,0.0283
3502,2020-03-01,Middle Atlantic,248.78,248.49,191.76,281.86,280.49,0.65,4.4,2.885,3.45,55628.6,0.0283
3503,2020-03-01,Mountain,394.56,392.09,191.76,281.86,280.49,0.65,4.4,2.885,3.45,55628.6,0.0283
3504,2020-03-01,New England,265.73,264.38,191.76,281.86,280.49,0.65,4.4,2.885,3.45,55628.6,0.0283
3505,2020-03-01,Pacific,329.93,327.79,191.76,281.86,280.49,0.65,4.4,2.885,3.45,55628.6,0.0283
3506,2020-03-01,South Atlantic,287.95,285.47,191.76,281.86,280.49,0.65,4.4,2.885,3.45,55628.6,0.0283
3507,2020-03-01,USA,282.94,281.17,191.76,281.86,280.49,0.65,4.4,2.885,3.45,55628.6,0.0283
3508,2020-03-01,West North Central,279.11,277.25,191.76,281.86,280.49,0.65,4.4,2.885,3.45,55628.6,0.0283
3509,2020-03-01,West South Central,293.29,291.9,191.76,281.86,280.49,0.65,4.4,2.885,3.45,55628.6,0.0283
3510,2020-04-01,East North Central,235.62,232.54,190.48,283.64,280.37,0.05,14.8,2.804,3.306,55628.6,0.0283
3511,2020-04-01,East South Central,263.49,261.21,190.48,283.64,280.37,0.05,14.8,2.804,3.306,55628.6,0.0283
3512,2020-04-01,Middle Atlantic,251.01,248.91,190.48,283.64,280.37,0.05,14.8,2.804,3.306,55628.6,0.0283
3513,2020-04-01,Mountain,397.07,391.44,190.48,283.64,280.37,0.05,14.8,2.804,3.306,55628.6,0.0283
3514,2020-04-01,New England,267.68,263.74,190.48,283.64,280.37,0.05,14.8,2.804,3.306,55628.6,0.0283
3515,2020-04-01,Pacific,332.39,328.01,190.48,283.64,280.37,0.05,14.8,2.804,3.306,55628.6,0.0283
3516,2020-04-01,South Atlantic,290.02,285.93,190.48,283.64,280.37,0.05,14.8,2.804,3.306,55628.6,0.0283
3517,2020-04-01,USA,285.23,281.51,190.48,283.64,280.37,0.05,14.8,2.804,3.306,55628.6,0.0283
3518,2020-04-01,West North Central,282.46,278.63,190.48,283.64,280.37,0.05,14.8,2.804,3.306,55628.6,0.0283
3519,2020-04-01,West South Central,294.83,291.92,190.48,283.64,280.37,0.05,14.8,2.804,3.306,55628.6,0.0283
3520,2020-05-01,East North Central,237.08,231.88,190.49,285.06,280.42,0.05,13.2,2.6925,3.2325,55628.6,0.0283
3521,2020-05-01,East South Central,264.23,260.52,190.49,285.06,280.42,0.05,13.2,2.6925,3.2325,55628.6,0.0283
3522,2020-05-01,Middle Atlantic,252.39,247.89,190.49,285.06,280.42,0.05,13.2,2.6925,3.2325,55628.6,0.0283
3523,2020-05-01,Mountain,397.1,390.57,190.49,285.06,280.42,0.05,13.2,2.6925,3.2325,55628.6,0.0283
3524,2020-05-01,New England,267.12,261.69,190.49,285.06,280.42,0.05,13.2,2.6925,3.2325,55628.6,0.0283
3525,2020-05-01,Pacific,330.23,324.78,190.49,285.06,280.42,0.05,13.2,2.6925,3.2325,55628.6,0.0283
3526,2020-05-01,South Atlantic,291.24,285.69,190.49,285.06,280.42,0.05,13.2,2.6925,3.2325,55628.6,0.0283
3527,2020-05-01,USA,285.9,280.47,190.49,285.06,280.42,0.05,13.2,2.6925,3.2325,55628.6,0.0283
3528,2020-05-01,West North Central,283.6,277.37,190.49,285.06,280.42,0.05,13.2,2.6925,3.2325,55628.6,0.0283
3529,2020-05-01,West South Central,295.81,291.33,190.49,285.06,280.42,0.05,13.2,2.6925,3.2325,55628.6,0.0283
3530,2020-06-01,East North Central,240.56,234.14,191.53,287.94,282.53,0.08,11.0,2.6025,3.1625,55628.6,0.0283
3531,2020-06-01,East South Central,266.72,262.07,191.53,287.94,282.53,0.08,11.0,2.6025,3.1625,55628.6,0.0283
3532,2020-06-01,Middle Atlantic,253.93,248.87,191.53,287.94,282.53,0.08,11.0,2.6025,3.1625,55628.6,0.0283
3533,2020-06-01,Mountain,402.12,395.68,191.53,287.94,282.53,0.08,11.0,2.6025,3.1625,55628.6,0.0283
3534,2020-06-01,New England,270.98,264.25,191.53,287.94,282.53,0.08,11.0,2.6025,3.1625,55628.6,0.0283
3535,2020-06-01,Pacific,334.7,329.96,191.53,287.94,282.53,0.08,11.0,2.6025,3.1625,55628.6,0.0283
3536,2020-06-01,South Atlantic,294.08,288.85,191.53,287.94,282.53,0.08,11.0,2.6025,3.1625,55628.6,0.0283
3537,2020-06-01,USA,289.47,283.54,191.53,287.94,282.53,0.08,11.0,2.6025,3.1625,55628.6,0.0283
3538,2020-06-01,West North Central,287.5,280.57,191.53,287.94,282.53,0.08,11.0,2.6025,3.1625,55628.6,0.0283
3539,2020-06-01,West South Central,301.15,295.45,191.53,287.94,282.53,0.08,11.0,2.6025,3.1625,55628.6,0.0283
3540,2020-07-01,East North Central,244.05,238.16,192.5,291.85,286.6,0.09,10.2,2.52,3.016,55628.6,0.0283
3541,2020-07-01,East South Central,271.11,265.88,192.5,291.85,286.6,0.09,10.2,2.52,3.016,55628.6,0.0283
3542,2020-07-01,Middle Atlantic,257.98,252.48,192.5,291.85,286.6,0.09,10.2,2.52,3.016,55628.6,0.0283
3543,2020-07-01,Mountain,408.32,401.57,192.5,291.85,286.6,0.09,10.2,2.52,3.016,55628.6,0.0283
3544,2020-07-01,New England,276.96,270.57,192.5,291.85,286.6,0.09,10.2,2.52,3.016,55628.6,0.0283
3545,2020-07-01,Pacific,339.0,335.63,192.5,291.85,286.6,0.09,10.2,2.52,3.016,55628.6,0.0283
3546,2020-07-01,South Atlantic,297.65,292.4,192.5,291.85,286.6,0.09,10.2,2.52,3.016,55628.6,0.0283
3547,2020-07-01,USA,293.14,287.58,192.5,291.85,286.6,0.09,10.2,2.52,3.016,55628.6,0.0283
3548,2020-07-01,West North Central,291.0,284.14,192.5,291.85,286.6,0.09,10.2,2.52,3.016,55628.6,0.0283
3549,2020-07-01,West South Central,301.65,297.57,192.5,291.85,286.6,0.09,10.2,2.52,3.016,55628.6,0.0283
3550,2020-08-01,East North Central,246.28,241.86,193.1,295.57,291.35,0.1,8.4,2.475,2.935,55628.6,0.0283
3551,2020-08-01,East South Central,273.48,269.79,193.1,295.57,291.35,0.1,8.4,2.475,2.935,55628.6,0.0283
3552,2020-08-01,Middle Atlantic,262.5,258.44,193.1,295.57,291.35,0.1,8.4,2.475,2.935,55628.6,0.0283
3553,2020-08-01,Mountain,413.4,409.68,193.1,295.57,291.35,0.1,8.4,2.475,2.935,55628.6,0.0283
3554,2020-08-01,New England,281.85,276.23,193.1,295.57,291.35,0.1,8.4,2.475,2.935,55628.6,0.0283
3555,2020-08-01,Pacific,343.37,340.54,193.1,295.57,291.35,0.1,8.4,2.475,2.935,55628.6,0.0283
3556,2020-08-01,South Atlantic,302.01,297.47,193.1,295.57,291.35,0.1,8.4,2.475,2.935,55628.6,0.0283
3557,2020-08-01,USA,296.95,292.62,193.1,295.57,291.35,0.1,8.4,2.475,2.935,55628.6,0.0283
3558,2020-08-01,West North Central,294.32,289.29,193.1,295.57,291.35,0.1,8.4,2.475,2.935,55628.6,0.0283
3559,2020-08-01,West South Central,305.86,302.56,193.1,295.57,291.35,0.1,8.4,2.475,2.935,55628.6,0.0283
3560,2020-09-01,East North Central,249.3,245.55,193.37,298.88,296.0,0.09,7.8,2.385,2.89,55628.6,0.0283
3561,2020-09-01,East South Central,276.66,273.95,193.37,298.88,296.0,0.09,7.8,2.385,2.89,55628.6,0.0283
3562,2020-09-01,Middle Atlantic,266.41,263.46,193.37,298.88,296.0,0.09,7.8,2.385,2.89,55628.6,0.0283
3563,2020-09-01,Mountain,420.44,417.91,193.37,298.88,296.0,0.09,7.8,2.385,2.89,55628.6,0.0283
3564,2020-09-01,New England,285.73,282.17,193.37,298.88,296.0,0.09,7.8,2.385,2.89,55628.6,0.0283
3565,2020-09-01,Pacific,348.85,347.59,193.37,298.88,296.0,0.09,7.8,2.385,2.89,55628.6,0.0283
3566,2020-09-01,South Atlantic,304.81,301.61,193.37,298.88,296.0,0.09,7.8,2.385,2.89,55628.6,0.0283
3567,2020-09-01,USA,300.51,297.31,193.37,298.88,296.0,0.09,7.8,2.385,2.89,55628.6,0.0283
3568,2020-09-01,West North Central,297.5,293.83,193.37,298.88,296.0,0.09,7.8,2.385,2.89,55628.6,0.0283
3569,2020-09-01,West South Central,307.84,305.22,193.37,298.88,296.0,0.09,7.8,2.385,2.89,55628.6,0.0283
3570,2020-10-01,East North Central,250.92,249.12,193.45,301.95,300.4,0.09,6.9,2.346,2.834,55628.6,0.0283
3571,2020-10-01,East South Central,279.86,278.06,193.45,301.95,300.4,0.09,6.9,2.346,2.834,55628.6,0.0283
3572,2020-10-01,Middle Atlantic,269.21,267.17,193.45,301.95,300.4,0.09,6.9,2.346,2.834,55628.6,0.0283
3573,2020-10-01,Mountain,425.02,423.97,193.45,301.95,300.4,0.09,6.9,2.346,2.834,55628.6,0.0283
3574,2020-10-01,New England,290.08,287.88,193.45,301.95,300.4,0.09,6.9,2.346,2.834,55628.6,0.0283
3575,2020-10-01,Pacific,353.32,353.16,193.45,301.95,300.4,0.09,6.9,2.346,2.834,55628.6,0.0283
3576,2020-10-01,South Atlantic,309.11,306.95,193.45,301.95,300.4,0.09,6.9,2.346,2.834,55628.6,0.0283
3577,2020-10-01,USA,303.75,301.91,193.45,301.95,300.4,0.09,6.9,2.346,2.834,55628.6,0.0283
3578,2020-10-01,West North Central,299.52,297.15,193.45,301.95,300.4,0.09,6.9,2.346,2.834,55628.6,0.0283
3579,2020-10-01,West South Central,310.71,309.9,193.45,301.95,300.4,0.09,6.9,2.346,2.834,55628.6,0.0283
3580,2020-11-01,East North Central,252.05,252.23,193.34,304.43,304.35,0.09,6.7,2.3049999999999997,2.765,55628.6,0.0283
3581,2020-11-01,East South Central,280.96,279.93,193.34,304.43,304.35,0.09,6.7,2.3049999999999997,2.765,55628.6,0.0283
3582,2020-11-01,Middle Atlantic,271.79,270.65,193.34,304.43,304.35,0.09,6.7,2.3049999999999997,2.765,55628.6,0.0283
3583,2020-11-01,Mountain,430.43,431.77,193.34,304.43,304.35,0.09,6.7,2.3049999999999997,2.765,55628.6,0.0283
3584,2020-11-01,New England,292.74,292.2,193.34,304.43,304.35,0.09,6.7,2.3049999999999997,2.765,55628.6,0.0283
3585,2020-11-01,Pacific,357.46,359.26,193.34,304.43,304.35,0.09,6.7,2.3049999999999997,2.765,55628.6,0.0283
3586,2020-11-01,South Atlantic,311.65,310.63,193.34,304.43,304.35,0.09,6.7,2.3049999999999997,2.765,55628.6,0.0283
3587,2020-11-01,USA,305.82,305.53,193.34,304.43,304.35,0.09,6.7,2.3049999999999997,2.765,55628.6,0.0283
3588,2020-11-01,West North Central,299.16,299.47,193.34,304.43,304.35,0.09,6.7,2.3049999999999997,2.765,55628.6,0.0283
3589,2020-11-01,West South Central,311.36,311.55,193.34,304.43,304.35,0.09,6.7,2.3049999999999997,2.765,55628.6,0.0283
3590,2020-12-01,East North Central,253.0,255.52,193.52,306.45,307.75,0.09,6.7,2.218,2.684,55628.6,0.0283
3591,2020-12-01,East South Central,283.63,283.99,193.52,306.45,307.75,0.09,6.7,2.218,2.684,55628.6,0.0283
3592,2020-12-01,Middle Atlantic,273.21,274.5,193.52,306.45,307.75,0.09,6.7,2.218,2.684,55628.6,0.0283
3593,2020-12-01,Mountain,434.97,438.92,193.52,306.45,307.75,0.09,6.7,2.218,2.684,55628.6,0.0283
3594,2020-12-01,New England,294.5,296.1,193.52,306.45,307.75,0.09,6.7,2.218,2.684,55628.6,0.0283
3595,2020-12-01,Pacific,359.18,363.26,193.52,306.45,307.75,0.09,6.7,2.218,2.684,55628.6,0.0283
3596,2020-12-01,South Atlantic,314.09,314.64,193.52,306.45,307.75,0.09,6.7,2.218,2.684,55628.6,0.0283
3597,2020-12-01,USA,307.87,309.58,193.52,306.45,307.75,0.09,6.7,2.218,2.684,55628.6,0.0283
3598,2020-12-01,West North Central,300.49,302.79,193.52,306.45,307.75,0.09,6.7,2.218,2.684,55628.6,0.0283
3599,2020-12-01,West South Central,314.42,315.95,193.52,306.45,307.75,0.09,6.7,2.218,2.684,55628.6,0.0283
3600,2021-01-01,East North Central,254.11,257.95,194.34,309.28,311.01,0.09,6.4,2.2,2.735,60575.07,0.0889
3601,2021-01-01,East South Central,286.17,287.28,194.34,309.28,311.01,0.09,6.4,2.2,2.735,60575.07,0.0889
3602,2021-01-01,Middle Atlantic,276.17,277.69,194.34,309.28,311.01,0.09,6.4,2.2,2.735,60575.07,0.0889
3603,2021-01-01,Mountain,440.36,445.59,194.34,309.28,311.01,0.09,6.4,2.2,2.735,60575.07,0.0889
3604,2021-01-01,New England,297.83,300.04,194.34,309.28,311.01,0.09,6.4,2.2,2.735,60575.07,0.0889
3605,2021-01-01,Pacific,363.46,367.17,194.34,309.28,311.01,0.09,6.4,2.2,2.735,60575.07,0.0889
3606,2021-01-01,South Atlantic,316.96,318.54,194.34,309.28,311.01,0.09,6.4,2.2,2.735,60575.07,0.0889
3607,2021-01-01,USA,310.8,313.28,194.34,309.28,311.01,0.09,6.4,2.2,2.735,60575.07,0.0889
3608,2021-01-01,West North Central,303.04,306.56,194.34,309.28,311.01,0.09,6.4,2.2,2.735,60575.07,0.0889
3609,2021-01-01,West South Central,317.99,320.15,194.34,309.28,311.01,0.09,6.4,2.2,2.735,60575.07,0.0889
3610,2021-02-01,East North Central,257.93,259.62,195.4,314.05,314.58,0.08,6.2,2.2375,2.81,60575.07,0.0889
3611,2021-02-01,East South Central,289.45,289.11,195.4,314.05,314.58,0.08,6.2,2.2375,2.81,60575.07,0.0889
3612,2021-02-01,Middle Atlantic,277.2,278.84,195.4,314.05,314.58,0.08,6.2,2.2375,2.81,60575.07,0.0889
3613,2021-02-01,Mountain,450.58,451.31,195.4,314.05,314.58,0.08,6.2,2.2375,2.81,60575.07,0.0889
3614,2021-02-01,New England,298.18,300.88,195.4,314.05,314.58,0.08,6.2,2.2375,2.81,60575.07,0.0889
3615,2021-02-01,Pacific,372.73,373.31,195.4,314.05,314.58,0.08,6.2,2.2375,2.81,60575.07,0.0889
3616,2021-02-01,South Atlantic,321.92,320.91,195.4,314.05,314.58,0.08,6.2,2.2375,2.81,60575.07,0.0889
3617,2021-02-01,USA,315.48,315.99,195.4,314.05,314.58,0.08,6.2,2.2375,2.81,60575.07,0.0889
3618,2021-02-01,West North Central,307.0,308.54,195.4,314.05,314.58,0.08,6.2,2.2375,2.81,60575.07,0.0889
3619,2021-02-01,West South Central,322.75,323.45,195.4,314.05,314.58,0.08,6.2,2.2375,2.81,60575.07,0.0889
3620,2021-03-01,East North Central,263.44,262.39,196.79,320.58,318.8,0.07,6.1,2.3925,3.0825,60575.07,0.0889
3621,2021-03-01,East South Central,294.62,293.15,196.79,320.58,318.8,0.07,6.1,2.3925,3.0825,60575.07,0.0889
3622,2021-03-01,Middle Atlantic,282.89,282.24,196.79,320.58,318.8,0.07,6.1,2.3925,3.0825,60575.07,0.0889
3623,2021-03-01,Mountain,462.98,459.84,196.79,320.58,318.8,0.07,6.1,2.3925,3.0825,60575.07,0.0889
3624,2021-03-01,New England,308.77,306.67,196.79,320.58,318.8,0.07,6.1,2.3925,3.0825,60575.07,0.0889
3625,2021-03-01,Pacific,381.42,378.72,196.79,320.58,318.8,0.07,6.1,2.3925,3.0825,60575.07,0.0889
3626,2021-03-01,South Atlantic,330.28,327.36,196.79,320.58,318.8,0.07,6.1,2.3925,3.0825,60575.07,0.0889
3627,2021-03-01,USA,322.72,320.6,196.79,320.58,318.8,0.07,6.1,2.3925,3.0825,60575.07,0.0889
3628,2021-03-01,West North Central,313.47,311.44,196.79,320.58,318.8,0.07,6.1,2.3925,3.0825,60575.07,0.0889
3629,2021-03-01,West South Central,328.66,327.27,196.79,320.58,318.8,0.07,6.1,2.3925,3.0825,60575.07,0.0889
3630,2021-04-01,East North Central,269.29,265.59,198.41,328.02,323.95,0.07,6.1,2.364,3.06,60575.07,0.0889
3631,2021-04-01,East South Central,300.91,297.92,198.41,328.02,323.95,0.07,6.1,2.364,3.06,60575.07,0.0889
3632,2021-04-01,Middle Atlantic,290.32,287.41,198.41,328.02,323.95,0.07,6.1,2.364,3.06,60575.07,0.0889
3633,2021-04-01,Mountain,477.11,469.38,198.41,328.02,323.95,0.07,6.1,2.364,3.06,60575.07,0.0889
3634,2021-04-01,New England,316.22,310.61,198.41,328.02,323.95,0.07,6.1,2.364,3.06,60575.07,0.0889
3635,2021-04-01,Pacific,390.86,385.14,198.41,328.02,323.95,0.07,6.1,2.364,3.06,60575.07,0.0889
3636,2021-04-01,South Atlantic,336.48,331.57,198.41,328.02,323.95,0.07,6.1,2.364,3.06,60575.07,0.0889
3637,2021-04-01,USA,330.08,325.37,198.41,328.02,323.95,0.07,6.1,2.364,3.06,60575.07,0.0889
3638,2021-04-01,West North Central,319.57,314.77,198.41,328.02,323.95,0.07,6.1,2.364,3.06,60575.07,0.0889
3639,2021-04-01,West South Central,336.16,332.35,198.41,328.02,323.95,0.07,6.1,2.364,3.06,60575.07,0.0889
3640,2021-05-01,East North Central,275.12,268.63,200.0,335.89,330.08,0.06,5.8,2.28,2.9625,60575.07,0.0889
3641,2021-05-01,East South Central,308.32,303.94,200.0,335.89,330.08,0.06,5.8,2.28,2.9625,60575.07,0.0889
3642,2021-05-01,Middle Atlantic,295.95,290.16,200.0,335.89,330.08,0.06,5.8,2.28,2.9625,60575.07,0.0889
3643,2021-05-01,Mountain,488.48,479.78,200.0,335.89,330.08,0.06,5.8,2.28,2.9625,60575.07,0.0889
3644,2021-05-01,New England,325.11,318.13,200.0,335.89,330.08,0.06,5.8,2.28,2.9625,60575.07,0.0889
3645,2021-05-01,Pacific,400.78,393.87,200.0,335.89,330.08,0.06,5.8,2.28,2.9625,60575.07,0.0889
3646,2021-05-01,South Atlantic,344.12,337.48,200.0,335.89,330.08,0.06,5.8,2.28,2.9625,60575.07,0.0889
3647,2021-05-01,USA,337.51,330.77,200.0,335.89,330.08,0.06,5.8,2.28,2.9625,60575.07,0.0889
3648,2021-05-01,West North Central,327.85,320.2,200.0,335.89,330.08,0.06,5.8,2.28,2.9625,60575.07,0.0889
3649,2021-05-01,West South Central,341.75,336.25,200.0,335.89,330.08,0.06,5.8,2.28,2.9625,60575.07,0.0889
3650,2021-06-01,East North Central,281.3,273.77,201.85,342.95,336.29,0.08,5.9,2.27,2.975,60575.07,0.0889
3651,2021-06-01,East South Central,314.31,308.52,201.85,342.95,336.29,0.08,5.9,2.27,2.975,60575.07,0.0889
3652,2021-06-01,Middle Atlantic,299.28,293.24,201.85,342.95,336.29,0.08,5.9,2.27,2.975,60575.07,0.0889
3653,2021-06-01,Mountain,502.28,493.79,201.85,342.95,336.29,0.08,5.9,2.27,2.975,60575.07,0.0889
3654,2021-06-01,New England,329.87,321.41,201.85,342.95,336.29,0.08,5.9,2.27,2.975,60575.07,0.0889
3655,2021-06-01,Pacific,406.2,399.99,201.85,342.95,336.29,0.08,5.9,2.27,2.975,60575.07,0.0889
3656,2021-06-01,South Atlantic,351.39,344.79,201.85,342.95,336.29,0.08,5.9,2.27,2.975,60575.07,0.0889
3657,2021-06-01,USA,344.04,336.76,201.85,342.95,336.29,0.08,5.9,2.27,2.975,60575.07,0.0889
3658,2021-06-01,West North Central,332.61,324.44,201.85,342.95,336.29,0.08,5.9,2.27,2.975,60575.07,0.0889
3659,2021-06-01,West South Central,350.05,343.1,201.85,342.95,336.29,0.08,5.9,2.27,2.975,60575.07,0.0889
3660,2021-07-01,East North Central,282.99,276.17,202.83,347.74,341.49,0.1,5.4,2.18,2.868,60575.07,0.0889
3661,2021-07-01,East South Central,320.41,314.11,202.83,347.74,341.49,0.1,5.4,2.18,2.868,60575.07,0.0889
3662,2021-07-01,Middle Atlantic,303.27,296.74,202.83,347.74,341.49,0.1,5.4,2.18,2.868,60575.07,0.0889
3663,2021-07-01,Mountain,511.07,502.29,202.83,347.74,341.49,0.1,5.4,2.18,2.868,60575.07,0.0889
3664,2021-07-01,New England,334.43,326.77,202.83,347.74,341.49,0.1,5.4,2.18,2.868,60575.07,0.0889
3665,2021-07-01,Pacific,410.99,407.06,202.83,347.74,341.49,0.1,5.4,2.18,2.868,60575.07,0.0889
3666,2021-07-01,South Atlantic,357.4,351.01,202.83,347.74,341.49,0.1,5.4,2.18,2.868,60575.07,0.0889
3667,2021-07-01,USA,348.48,341.85,202.83,347.74,341.49,0.1,5.4,2.18,2.868,60575.07,0.0889
3668,2021-07-01,West North Central,335.18,327.3,202.83,347.74,341.49,0.1,5.4,2.18,2.868,60575.07,0.0889
3669,2021-07-01,West South Central,354.36,349.47,202.83,347.74,341.49,0.1,5.4,2.18,2.868,60575.07,0.0889
3670,2021-08-01,East North Central,283.11,278.26,203.24,350.24,345.39,0.09,5.1,2.145,2.8425000000000002,60575.07,0.0889
3671,2021-08-01,East South Central,322.97,318.63,203.24,350.24,345.39,0.09,5.1,2.145,2.8425000000000002,60575.07,0.0889
3672,2021-08-01,Middle Atlantic,302.96,298.62,203.24,350.24,345.39,0.09,5.1,2.145,2.8425000000000002,60575.07,0.0889
3673,2021-08-01,Mountain,517.14,512.86,203.24,350.24,345.39,0.09,5.1,2.145,2.8425000000000002,60575.07,0.0889
3674,2021-08-01,New England,333.52,327.16,203.24,350.24,345.39,0.09,5.1,2.145,2.8425000000000002,60575.07,0.0889
3675,2021-08-01,Pacific,414.79,411.33,203.24,350.24,345.39,0.09,5.1,2.145,2.8425000000000002,60575.07,0.0889
3676,2021-08-01,South Atlantic,363.29,358.1,203.24,350.24,345.39,0.09,5.1,2.145,2.8425000000000002,60575.07,0.0889
3677,2021-08-01,USA,350.86,345.94,203.24,350.24,345.39,0.09,5.1,2.145,2.8425000000000002,60575.07,0.0889
3678,2021-08-01,West North Central,336.04,330.47,203.24,350.24,345.39,0.09,5.1,2.145,2.8425000000000002,60575.07,0.0889
3679,2021-08-01,West South Central,356.32,352.6,203.24,350.24,345.39,0.09,5.1,2.145,2.8425000000000002,60575.07,0.0889
3680,2021-09-01,East North Central,284.54,280.31,203.8,351.87,348.7,0.08,4.7,2.184,2.9,60575.07,0.0889
